entry_id,source_entry_id,person_id,normalization input,normalized_name,name_order,name_type,title_key,parsed_title,parsed_first,parsed_last,parsed_postnominals,parsed_occupation,parsed_affiliation,parsed_location,parsed_notes,listed as,book,author,edition,year
Cugoano-Thoughts-1-0074,Cugoano-Thoughts-1-0074,Cugoano-Thoughts-1-0074,Mr. Hunt,Mr. Hunt,first-last,personal,,Mr.,,Hunt,,,,,,Mr. Hunt,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0075,Cugoano-Thoughts-1-0075,Cugoano-Thoughts-1-0075,Mr. Harding,Mr. Harding,first-last,personal,,Mr.,,Harding,,,,,,Mr. Harding,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0076,Cugoano-Thoughts-1-0076,Cugoano-Thoughts-1-0076,Mr. Harris,Mr. Harris,first-last,personal,,Mr.,,Harris,,,,,,Mr. Harris,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0077,Cugoano-Thoughts-1-0077,Cugoano-Thoughts-1-0077,Mr. Harris,Mr. Harris,first-last,personal,,Mr.,,Harris,,,,,,Mr. Harris,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0078,Cugoano-Thoughts-1-0078,Cugoano-Thoughts-1-0078,Mr. Hayward,Mr. Hayward,first-last,personal,,Mr.,,Hayward,,,,,,Mr. Hayward,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0079,Cugoano-Thoughts-1-0079,Cugoano-Thoughts-1-0079,Mr. Harris,Mr. Harris,first-last,personal,,Mr.,,Harris,,,,,,Mr. Harris,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0080,Cugoano-Thoughts-1-0080,Cugoano-Thoughts-1-0080,Mr. Hern,Mr. Hern,first-last,personal,,Mr.,,Hern,,,,,,Mr. Hern,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0081,Cugoano-Thoughts-1-0081,Cugoano-Thoughts-1-0081,Mr. Howell,Mr. Howell,first-last,personal,,Mr.,,Howell,,,,,,Mr. Howell,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0082,Cugoano-Thoughts-1-0082,Cugoano-Thoughts-1-0082,Mrs. Hart,Mrs. Hart,first-last,personal,,Mrs.,,Hart,,,,,,Mrs. Hart,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0083,Cugoano-Thoughts-1-0083,Cugoano-Thoughts-1-0083,Dr. Houston,Dr. Houston,first-last,personal,,Dr.,,Houston,,,,,,Dr. Houston,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0084,Cugoano-Thoughts-1-0084,Cugoano-Thoughts-1-0084,Mr. Jerard,Mr. Jerard,first-last,personal,,Mr.,,Jerard,,,,,,Mr. Jerard,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0085,Cugoano-Thoughts-1-0085,Cugoano-Thoughts-1-0085,Mr. Jerningham,Mr. Jerningham,first-last,personal,,Mr.,,Jerningham,,,,,,Mr. Jerningham,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0086,Cugoano-Thoughts-1-0086,Cugoano-Thoughts-1-0086,Mr. Jones,Mr. Jones,first-last,personal,,Mr.,,Jones,,,,,,Mr. Jones,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0087,Cugoano-Thoughts-1-0087,Cugoano-Thoughts-1-0087,Mr. Jefferys,Mr. Jeffreys,first-last,personal,,Mr.,,Jeffreys,,,,,,Mr. Jefferys,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0088,Cugoano-Thoughts-1-0088,Cugoano-Thoughts-1-0088,Mr. Jacobs,Mr. Jacobs,first-last,personal,,Mr.,,Jacobs,,,,,,Mr. Jacobs,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0089,Cugoano-Thoughts-1-0089,Cugoano-Thoughts-1-0089,Mr. King,Mr. King,first-last,personal,,Mr.,,King,,,,,,Mr. King,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0090,Cugoano-Thoughts-1-0090,Cugoano-Thoughts-1-0090,Mr. Knill,Mr. Knill,first-last,personal,,Mr.,,Knill,,,,,,Mr. Knill,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0091,Cugoano-Thoughts-1-0091,Cugoano-Thoughts-1-0091,Mrs. Kenlock,Mrs. Kenlock,first-last,personal,,Mrs.,,Kenlock,,,,,,Mrs. Kenlock,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0092,Cugoano-Thoughts-1-0092,Cugoano-Thoughts-1-0092,Mr. Land,Mr. Land,first-last,personal,,Mr.,,Land,,,,,,Mr. Land,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0093,Cugoano-Thoughts-1-0093,Cugoano-Thoughts-1-0093,Mr. Longland,Mr. Longland,first-last,personal,,Mr.,,Longland,,,,,,Mr. Longland,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0094,Cugoano-Thoughts-1-0094,Cugoano-Thoughts-1-0094,Mr. Lesslie,Mr. Lesslie,first-last,personal,,Mr.,,Lesslie,,,,,,Mr. Lesslie,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0095,Cugoano-Thoughts-1-0095,Cugoano-Thoughts-1-0095,Mr. Landreff,Mr. Landreff,first-last,personal,,Mr.,,Landreff,,,,,,Mr. Landreff,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0096,Cugoano-Thoughts-1-0096,Cugoano-Thoughts-1-0096,Mr. Lambart,Mr. Lambart,first-last,personal,,Mr.,,Lambart,,,,,,Mr. Lambart,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0097,Cugoano-Thoughts-1-0097,Cugoano-Thoughts-1-0097,Mr. Linsay,Mr. Linsay,first-last,personal,,Mr.,,Linsay,,,,,,Mr. Linsay,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0098,Cugoano-Thoughts-1-0098,Cugoano-Thoughts-1-0098,Mr. Morgin,Mr. Morgin,first-last,personal,,Mr.,,Morgin,,,,,,Mr. Morgin,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0099,Cugoano-Thoughts-1-0099,Cugoano-Thoughts-1-0099,Mr. Morgin,Mr. Morgin,first-last,personal,,Mr.,,Morgin,,,,,,Mr. Morgin,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0100,Cugoano-Thoughts-1-0100,Cugoano-Thoughts-1-0100,Mr. Martini,Mr. Martini,first-last,personal,,Mr.,,Martini,,,,,,Mr. Martini,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0101,Cugoano-Thoughts-1-0101,Cugoano-Thoughts-1-0101,Mr. Morgin,Mr. Morgin,first-last,personal,,Mr.,,Morgin,,,,,,Mr. Morgin,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0102,Cugoano-Thoughts-1-0102,Cugoano-Thoughts-1-0102,Mr. Mandivill,Mr. Mandivill,first-last,personal,,Mr.,,Mandivill,,,,,,Mr. Mandivill,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0103,Cugoano-Thoughts-1-0103,Cugoano-Thoughts-1-0103,Mr. Myers,Mr. Myers,first-last,personal,,Mr.,,Myers,,,,,,Mr. Myers,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0104,Cugoano-Thoughts-1-0104,Cugoano-Thoughts-1-0104,Mr. Martin,Mr. Martin,first-last,personal,,Mr.,,Martin,,,,,,Mr. Martin,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0105,Cugoano-Thoughts-1-0105,Cugoano-Thoughts-1-0105,Mr. Morris,Mr. Morris,first-last,personal,,Mr.,,Morris,,,,,,Mr. Morris,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0106,Cugoano-Thoughts-1-0106,Cugoano-Thoughts-1-0106,Mr. Mobbs,Mr. Mobbs,first-last,personal,,Mr.,,Mobbs,,,,,,Mr. Mobbs,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0107,Cugoano-Thoughts-1-0107,Cugoano-Thoughts-1-0107,Mr. Mosly,Mr. Mosly,first-last,personal,,Mr.,,Mosly,,,,,,Mr. Mosly,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0108,Cugoano-Thoughts-1-0108,Cugoano-Thoughts-1-0108,Mr. Maish,Mr. Maish,first-last,personal,,Mr.,,Maish,,,,,,Mr. Maish,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0109,Cugoano-Thoughts-1-0109,Cugoano-Thoughts-1-0109,Mr. Mare,Mr. Mare,first-last,personal,,Mr.,,Mare,,,,,,Mr. Mare,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0110,Cugoano-Thoughts-1-0110,Cugoano-Thoughts-1-0110,Mr. Martlock,Mr. Martlock,first-last,personal,,Mr.,,Martlock,,,,,,Mr. Martlock,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0111,Cugoano-Thoughts-1-0111,Cugoano-Thoughts-1-0111,Mr. Moor,Mr. Moor,first-last,personal,,Mr.,,Moor,,,,,,Mr. Moor,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0112,Cugoano-Thoughts-1-0112,Cugoano-Thoughts-1-0112,Mr. Maddleton,Mr. Maddleton,first-last,personal,,Mr.,,Maddleton,,,,,,Mr. Maddleton,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0113,Cugoano-Thoughts-1-0113,Cugoano-Thoughts-1-0113,Mr. Miller,Mr. Miller,first-last,personal,,Mr.,,Miller,,,,,,Mr. Miller,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0114,Cugoano-Thoughts-1-0114,Cugoano-Thoughts-1-0114,Mr. Nolekins,Mr. Nolekins,first-last,personal,,Mr.,,Nolekins,,,,,,Mr. Nolekins,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0115,Cugoano-Thoughts-1-0115,Cugoano-Thoughts-1-0115,Mr. Northcot,Mr. Northcot,first-last,personal,,Mr.,,Northcot,,,,,,Mr. Northcot,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0116,Cugoano-Thoughts-1-0116,Cugoano-Thoughts-1-0116,Mr. Norman,Mr. Norman,first-last,personal,,Mr.,,Norman,,,,,,Mr. Norman,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0117,Cugoano-Thoughts-1-0117,Cugoano-Thoughts-1-0117,Mr. Paine,Mr. Paine,first-last,personal,,Mr.,,Paine,,,,,,Mr. Paine,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0118,Cugoano-Thoughts-1-0118,Cugoano-Thoughts-1-0118,Mr. Philpot,Mr. Philpot,first-last,personal,,Mr.,,Philpot,,,,,,Mr. Philpot,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0119,Cugoano-Thoughts-1-0119,Cugoano-Thoughts-1-0119,Mr. Partriacks,Mr. Partriacks,first-last,personal,,Mr.,,Partriacks,,,,,,Mr. Partriacks,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0120,Cugoano-Thoughts-1-0120,Cugoano-Thoughts-1-0120,Mr. Pinkes,Mr. Pinkes,first-last,personal,,Mr.,,Pinkes,,,,,,Mr. Pinkes,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0121,Cugoano-Thoughts-1-0121,Cugoano-Thoughts-1-0121,Mr. Pierce,Mr. Pierce,first-last,personal,,Mr.,,Pierce,,,,,,Mr. Pierce,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0122,Cugoano-Thoughts-1-0122,Cugoano-Thoughts-1-0122,Mr. Potter,Mr. Potter,first-last,personal,,Mr.,,Potter,,,,,,Mr. Potter,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0123,Cugoano-Thoughts-1-0123,Cugoano-Thoughts-1-0123,Mr. Pitt,Mr. Pitt,first-last,personal,,Mr.,,Pitt,,,,,,Mr. Pitt,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0124,Cugoano-Thoughts-1-0124,Cugoano-Thoughts-1-0124,Mrs. Proudlove,Mrs. Proudlove,first-last,personal,,Mrs.,,Proudlove,,,,,,Mrs. Proudlove,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0125,Cugoano-Thoughts-1-0125,Cugoano-Thoughts-1-0125,Mr. Phillips,Mr. Phillips,first-last,personal,,Mr.,,Phillips,,,,,,Mr. Phillips,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0126,Cugoano-Thoughts-1-0126,Cugoano-Thoughts-1-0126,Mr. Parkinson,Mr. Parkinson,first-last,personal,,Mr.,,Parkinson,,,,,,Mr. Parkinson,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0127,Cugoano-Thoughts-1-0127,Cugoano-Thoughts-1-0127,Mr. Petters,Mr. Petters,first-last,personal,,Mr.,,Petters,,,,,,Mr. Petters,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0128,Cugoano-Thoughts-1-0128,Cugoano-Thoughts-1-0128,Mr. Papera,Mr. Papera,first-last,personal,,Mr.,,Papera,,,,,,Mr. Papera,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0129,Cugoano-Thoughts-1-0129,Cugoano-Thoughts-1-0129,Sir Joshua Reynolds,Sir Joshua Reynolds,first-last,personal,,Sir,Joshua,Reynolds,,,,,,Sir Joshua Reynolds,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0130,Cugoano-Thoughts-1-0130,Cugoano-Thoughts-1-0130,Mr. Robinson,Mr. Robinson,first-last,personal,,Mr.,,Robinson,,,,,,Mr. Robinson,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0131,Cugoano-Thoughts-1-0131,Cugoano-Thoughts-1-0131,Mr. Ross,Mr. Ross,first-last,personal,,Mr.,,Ross,,,,,,Mr. Ross,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0132,Cugoano-Thoughts-1-0132,Cugoano-Thoughts-1-0132,Mr. Roberts,Mr. Roberts,first-last,personal,,Mr.,,Roberts,,,,,,Mr. Roberts,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0133,Cugoano-Thoughts-1-0133,Cugoano-Thoughts-1-0133,Mr. Robsinson,Mr. Robsinson,first-last,personal,,Mr.,,Robsinson,,,,,,Mr. Robsinson,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0134,Cugoano-Thoughts-1-0134,Cugoano-Thoughts-1-0134,Mr. Roe,Mr. Roe,first-last,personal,,Mr.,,Roe,,,,,,Mr. Roe,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0135,Cugoano-Thoughts-1-0135,Cugoano-Thoughts-1-0135,Mr. Robertson,Mr. Robertson,first-last,personal,,Mr.,,Robertson,,,,,,Mr. Robertson,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0136,Cugoano-Thoughts-1-0136,Cugoano-Thoughts-1-0136,Messrs. Stedman and Co.,Messrs. Stedman and Co.,first-last,personal,,Messrs.,Stedman,and Co.,,,,,,Messrs. Stedman and Co.,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0137,Cugoano-Thoughts-1-0137,Cugoano-Thoughts-1-0137,Mr. Salter,Mr. Salter,first-last,personal,,Mr.,,Salter,,,,,,Mr. Salter,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0138,Cugoano-Thoughts-1-0138,Cugoano-Thoughts-1-0138,Mr. Sastrass,Mr. Sastrass,first-last,personal,,Mr.,,Sastrass,,,,,,Mr. Sastrass,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0139,Cugoano-Thoughts-1-0139,Cugoano-Thoughts-1-0139,Mr. Samel,Mr. Samel,first-last,personal,,Mr.,,Samel,,,,,,Mr. Samel,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0140,Cugoano-Thoughts-1-0140,Cugoano-Thoughts-1-0140,Mr. Sartini,Mr. Sartini,first-last,personal,,Mr.,,Sartini,,,,,,Mr. Sartini,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0141,Cugoano-Thoughts-1-0141,Cugoano-Thoughts-1-0141,Mr. Stephenson,Mr. Stephenson,first-last,personal,,Mr.,,Stephenson,,,,,,Mr. Stephenson,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0142,Cugoano-Thoughts-1-0142,Cugoano-Thoughts-1-0142,Mr. Sparkes,Mr. Sparkes,first-last,personal,,Mr.,,Sparkes,,,,,,Mr. Sparkes,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0143,Cugoano-Thoughts-1-0143,Cugoano-Thoughts-1-0143,Mr. Shan,Mr. Shan,first-last,personal,,Mr.,,Shan,,,,,,Mr. Shan,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0144,Cugoano-Thoughts-1-0144,Cugoano-Thoughts-1-0144,Mr. Sutherland,Mr. Sutherland,first-last,personal,,Mr.,,Sutherland,,,,,,Mr. Sutherland,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0145,Cugoano-Thoughts-1-0145,Cugoano-Thoughts-1-0145,Mrs. Smith,Mrs. Smith,first-last,personal,,Mrs.,,Smith,,,,,,Mrs. Smith,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0146,Cugoano-Thoughts-1-0146,Cugoano-Thoughts-1-0146,Mr. Sanby,Mr. Sanby,first-last,personal,,Mr.,,Sanby,,,,,,Mr. Sanby,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0147,Cugoano-Thoughts-1-0147,Cugoano-Thoughts-1-0147,Mrs. Smith,Mrs. Smith,first-last,personal,,Mrs.,,Smith,,,,,,Mrs. Smith,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0148,Cugoano-Thoughts-1-0148,Cugoano-Thoughts-1-0148,Mr. Simpson,Mr. Simpson,first-last,personal,,Mr.,,Simpson,,,,,,Mr. Simpson,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0149,Cugoano-Thoughts-1-0149,Cugoano-Thoughts-1-0149,Mr. Shee,Mr. Shee,first-last,personal,,Mr.,,Shee,,,,,,Mr. Shee,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0150,Cugoano-Thoughts-1-0150,Cugoano-Thoughts-1-0150,Mr. Towne,Mr. Towne,first-last,personal,,Mr.,,Towne,,,,,,Mr. Towne,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0151,Cugoano-Thoughts-1-0151,Cugoano-Thoughts-1-0151,Mr. Thompson,Mr. Thompson,first-last,personal,,Mr.,,Thompson,,,,,,Mr. Thompson,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0152,Cugoano-Thoughts-1-0152,Cugoano-Thoughts-1-0152,Mr. Thomas ,Mr. Thomas,first-last,personal,,Mr.,,Thomas,,,,,,Mr. Thomas ,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0153,Cugoano-Thoughts-1-0153,Cugoano-Thoughts-1-0153,Mr. Taite,Mr. Taite,first-last,personal,,Mr.,,Taite,,,,,,Mr. Taite,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0154,Cugoano-Thoughts-1-0154,Cugoano-Thoughts-1-0154,Mr. Thornton,Mr. Thornton,first-last,personal,,Mr.,,Thornton,,,,,,Mr. Thornton,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0155,Cugoano-Thoughts-1-0155,Cugoano-Thoughts-1-0155,Mr. Tarry,Mr. Tarry,first-last,personal,,Mr.,,Tarry,,,,,,Mr. Tarry,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0156,Cugoano-Thoughts-1-0156,Cugoano-Thoughts-1-0156,Mr. Thomas,Mr. Thomas,first-last,personal,,Mr.,,Thomas,,,,,,Mr. Thomas,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0157,Cugoano-Thoughts-1-0157,Cugoano-Thoughts-1-0157,Mr. Taffier,Mr. Taffier,first-last,personal,,Mr.,,Taffier,,,,,,Mr. Taffier,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0158,Cugoano-Thoughts-1-0158,Cugoano-Thoughts-1-0158,Mr. Winter,Mr. Winter,first-last,personal,,Mr.,,Winter,,,,,,Mr. Winter,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0159,Cugoano-Thoughts-1-0159,Cugoano-Thoughts-1-0159,Mr. Walker,Mr. Walker,first-last,personal,,Mr.,,Walker,,,,,,Mr. Walker,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0160,Cugoano-Thoughts-1-0160,Cugoano-Thoughts-1-0160,Mr. Warborn,Mr. Warborn,first-last,personal,,Mr.,,Warborn,,,,,,Mr. Warborn,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0161,Cugoano-Thoughts-1-0161,Cugoano-Thoughts-1-0161,Mr. Woodfall,Mr. Woodfall,first-last,personal,,Mr.,,Woodfall,,,,,,Mr. Woodfall,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0162,Cugoano-Thoughts-1-0162,Cugoano-Thoughts-1-0162,Mr. Williams,Mr. Williams,first-last,personal,,Mr.,,Williams,,,,,,Mr. Williams,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0163,Cugoano-Thoughts-1-0163,Cugoano-Thoughts-1-0163,Mr. Wood,Mr. Wood,first-last,personal,,Mr.,,Wood,,,,,,Mr. Wood,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0164,Cugoano-Thoughts-1-0164,Cugoano-Thoughts-1-0164,Mr. And Miss Wesley,Mr. And Miss Wesley,first-last,personal,,Mr.,And,Miss Wesley,,,,,,Mr. And Miss Wesley,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Cugoano-Thoughts-1-0165,Cugoano-Thoughts-1-0165,Cugoano-Thoughts-1-0165,Mr. William Hall,Mr. William Hall,first-last,personal,,Mr.,William,Hall,,,,,,Mr. William Hall,Thoughts and Sentiments,"Cugoano, Ottobah",1,1791
Equiano-Interesting-1-0001,Equiano-Interesting-1-0001,Equiano-Interesting-1-0001,His Royal Highness the Prince of Wales.,Prince of Wales,first-last,titled,prince of wales,Prince of Wales,,,,,,,,His Royal Highness the Prince of Wales.,Interesting Narrative,"Equiano, Olaudah",1,1789
Equiano-Interesting-1-0002,Equiano-Interesting-1-0002,Equiano-Interesting-1-0002,His Royal Highness the Duke of York.,Duke of York,first-last,titled,duke of york,Duke of York,,,,,,,,His Royal Highness the Duke of York.,Interesting Narrative,"Equiano, Olaudah",1,1789
Equiano-Interesting-1-0003,Equiano-Interesting-1-0003,Equiano-Interesting-1-0003,The Right Hon. the Earl of Ailesbury,Right Hon. the Earl of Ailesbury,first-last,titled,earl of ailesbury,Right Hon. Earl of Ailesbury,,,,,,,,The Right Hon. the Earl of Ailesbury,Interesting Narrative,"Equiano, Olaudah",1,1789
Equiano-Interesting-1-0004,Equiano-Interesting-1-0004,Equiano-Interesting-1-0004,Admiral Affleck,Adm. Affleck,first-last,personal,,Adm.,,Affleck,,,,,,Admiral Affleck,Interesting Narrative,"Equiano, Olaudah",1,1789
Equiano-Interesting-1-0005,Equiano-Interesting-1-0005,Equiano-Interesting-1-0005,"Mr. William Abington, 2 copies",Mr. William Abingdon,first-last,personal,,Mr.,William,Abingdon,,,,,2 copies,"Mr. William Abington, 2 copies",Interesting Narrative,"Equiano, Olaudah",1,1789
Equiano-Interesting-1-0006,Equiano-Interesting-1-0006,Equiano-Interesting-1-0006,Mr. John Abraham,Mr. John Abraham,first-last,personal,,Mr.,John,Abraham,,,,,,Mr. John Abraham,Interesting Narrative,"Equiano, Olaudah",1,1789
Equiano-Interesting-1-0007,Equiano-Interesting-1-0007,Equiano-Interesting-1-0007,"James Adair, Esq.",James Adair Esq.,first-last,bare,,,James,Adair,Esq,,,,,"James Adair, Esq.",Interesting Narrative,"Equiano, Olaudah",1,1789
Equiano-Interesting-1-0008,Equiano-Interesting-1-0008,Equiano-Interesting-1-0008,Reverend Mr. Aldridge,Rev. Mr. Aldridge,first-last,personal,,Rev. Mr.,,Aldridge,,,,,,Reverend Mr. Aldridge,Interesting Narrative,"Equiano, Olaudah",1,1789
Equiano-Interesting-1-0009,Equiano-Interesting-1-0009,Equiano-Interesting-1-0009,Mr. John Almon,Mr. John Almon,first-last,personal,,Mr.,John,Almon,,,,,,Mr. John Almon,Interesting Narrative,"Equiano, Olaudah",1,1789
Equiano-Interesting-1-0010,Equiano-Interesting-1-0010,Equiano-Interesting-1-0010,Mrs. Arnot,Mrs. Arnot,first-last,personal,,Mrs.,,Arnot,,,,,,Mrs. Arnot,Interesting Narrative,"Equiano, Olaudah",1,1789
Equiano-Interesting-1-0011,Equiano-Interesting-1-0011,Equiano-Interesting-1-0011,Mr. Joseph Armitage,Mr. Joseph Armitage,first-last,personal,,Mr.,Joseph,Armitage,,,,,,Mr. Joseph Armitage,Interesting Narrative,"Equiano, Olaudah",1,1789
Equiano-Interesting-1-0012,Equiano-Interesting-1-0012,Equiano-Interesting-1-0012,Mr. Joseph Ashpinshaw,Mr. Joseph Ashpinshaw,first-last,personal,,Mr.,Joseph,Ashpinshaw,,,,,,Mr. Joseph Ashpinshaw,Interesting Narrative,"Equiano, Olaudah",1,1789
