group_id,match,entry_id,person_id,normalized_name,listed as,parsed_title,parsed_first,parsed_last,parsed_postnominals,parsed_occupation,parsed_affiliation,parsed_location,book,edition,year,match_rule,match_tier
cm_0026,y,Equiano-Interesting-3-0033,Equiano-Interesting-3-0033,Miss Baillie,Miss Baillie,Miss,,Baillie,,,,,Interesting Narrative,3,1790,exact_last+missing_first,auto_within
cm_0026,y,Equiano-Interesting-5-0024,Equiano-Interesting-5-0024,Miss Baillie,Miss Baillie,Miss,,Baillie,,,,,Interesting Narrative,5,1792,exact_last+missing_first,auto_within
cm_0026,y,Equiano-Interesting-6-0024,Equiano-Interesting-6-0024,Miss Baillie,Miss Baille,Miss,,Baillie,,,,,Interesting Narrative,6,1793,exact_last+missing_first,auto_within
cm_0026,y,Equiano-Interesting-7-0024,Equiano-Interesting-7-0024,Miss Baillie,Miss Baillie,Miss,,Baillie,,,,,Interesting Narrative,7,1793,exact_last+missing_first,auto_within
cm_0026,y,Equiano-Interesting-8-0024,Equiano-Interesting-8-0024,Miss Baillie,Miss Baillie,Miss,,Baillie,,,,,Interesting Narrative,8,1794,exact_last+missing_first,auto_within
cm_0026,y,Equiano-Interesting-9-0024,Equiano-Interesting-9-0024,Miss Baillie,Miss Baillie,Miss,,Baillie,,,,,Interesting Narrative,9,1794,exact_last+missing_first,auto_within
cm_0027,y,Equiano-Interesting-1-0027,Equiano-Interesting-1-0027,Miss J. Baillie,Miss J. Baillie,Miss,J.,Baillie,,,,,Interesting Narrative,1,1789,exact_last+initial_first,auto_within
cm_0027,y,Equiano-Interesting-2-0034,Equiano-Interesting-2-0034,Miss J. Baillie,Miss J. Baillie,Miss,J.,Baillie,,,,,Interesting Narrative,2,1789,exact_last+initial_first,auto_within
cm_0027,y,Equiano-Interesting-3-0034,Equiano-Interesting-3-0034,Miss J. Baillie,Miss J. Baillie,Miss,J.,Baillie,,,,,Interesting Narrative,3,1790,exact_last+initial_first,auto_within
cm_0027,y,Equiano-Interesting-4-0188,Equiano-Interesting-4-0188,Miss J. Baillie,Miss J. Baillie,Miss,J.,Baillie,,,,,Interesting Narrative,4,1791,exact_last+initial_first,auto_within
cm_0027,y,Equiano-Interesting-5-0025,Equiano-Interesting-5-0025,Miss J. Baillie,Miss J. Baillie,Miss,J.,Baillie,,,,,Interesting Narrative,5,1792,exact_last+initial_first,auto_within
cm_0027,y,Equiano-Interesting-6-0025,Equiano-Interesting-6-0025,Miss J. Baillie,Miss J. Baillie,Miss,J.,Baillie,,,,,Interesting Narrative,6,1793,exact_last+initial_first,auto_within
cm_0027,y,Equiano-Interesting-7-0025,Equiano-Interesting-7-0025,Miss J. Baillie,Miss. J. Baillie,Miss,J.,Baillie,,,,,Interesting Narrative,7,1793,exact_last+initial_first,auto_within
cm_0027,y,Equiano-Interesting-8-0025,Equiano-Interesting-8-0025,Miss J. Baillie,Miss J. Baillie,Miss,J.,Baillie,,,,,Interesting Narrative,8,1794,exact_last+initial_first,auto_within
cm_0027,y,Equiano-Interesting-9-0025,Equiano-Interesting-9-0025,Miss J. Baillie,Miss J. Baillie,Miss,J.,Baillie,,,,,Interesting Narrative,9,1794,exact_last+initial_first,auto_within
cm_0028,y,Equiano-Interesting-1-0028,Equiano-Interesting-1-0028,David Barclay Esq.,"David Barclay, Esq.",,David,Barclay,Esq,,,,Interesting Narrative,1,1789,exact_last+exact_first+post,auto_within
cm_0028,y,Equiano-Interesting-2-0035,Equiano-Interesting-2-0035,David Barclay Esq.,"David Barclay, Esq.",,David,Barclay,Esq,,,,Interesting Narrative,2,1789,exact_last+exact_first+post,auto_within
cm_0028,y,Equiano-Interesting-3-0036,Equiano-Interesting-3-0036,David Barclay Esq.,"David Barclay, Esq.",,David,Barclay,Esq,,,,Interesting Narrative,3,1790,exact_last+exact_first+post,auto_within
cm_0028,y,Equiano-Interesting-4-0190,Equiano-Interesting-4-0190,David Barclay Esq.,"David Barclay, Esq.",,David,Barclay,Esq,,,,Interesting Narrative,4,1791,exact_last+exact_first+post,auto_within
cm_0028,y,Equiano-Interesting-5-0027,Equiano-Interesting-5-0027,David Barclay Esq.,"David Barclay, Esq;",,David,Barclay,Esq,,,,Interesting Narrative,5,1792,exact_last+exact_first+post,auto_within
cm_0028,y,Equiano-Interesting-6-0027,Equiano-Interesting-6-0027,David Barclay Esq.,"David Barclay, Esq.",,David,Barclay,Esq,,,,Interesting Narrative,6,1793,exact_last+exact_first+post,auto_within
cm_0028,y,Equiano-Interesting-7-0027,Equiano-Interesting-7-0027,David Barclay Esq.,"David Barclay, Esq.",,David,Barclay,Esq,,,,Interesting Narrative,7,1793,exact_last+exact_first+post,auto_within
cm_0028,y,Equiano-Interesting-8-0027,Equiano-Interesting-8-0027,David Barclay Esq.,"David Barclay, Esq.",,David,Barclay,Esq,,,,Interesting Narrative,8,1794,exact_last+exact_first+post,auto_within
cm_0028,y,Equiano-Interesting-9-0027,Equiano-Interesting-9-0027,David Barclay Esq.,"David Barclay, Esq.",,David,Barclay,Esq,,,,Interesting Narrative,9,1794,exact_last+exact_first+post,auto_within
cm_0029,y,Equiano-Interesting-1-0029,Equiano-Interesting-1-0029,Mr. Robert Barrett,Mr. Robert Barrett,Mr.,Robert,Barrett,,,,,Interesting Narrative,1,1789,exact_last+exact_first,auto_within
cm_0029,y,Equiano-Interesting-2-0036,Equiano-Interesting-2-0036,Mr. Robert Barrett,Mr. Robert Barrett,Mr.,Robert,Barrett,,,,,Interesting Narrative,2,1789,exact_last+exact_first,auto_within
cm_0029,y,Equiano-Interesting-3-0037,Equiano-Interesting-3-0037,Mr. Robert Barrett,"Mr. Robert Barrett,",Mr.,Robert,Barrett,,,,,Interesting Narrative,3,1790,exact_last+exact_first,auto_within
cm_0030,y,Equiano-Interesting-1-0030,Equiano-Interesting-1-0030,Mr. William Barrett,Mr. William Barrett,Mr.,William,Barrett,,,,,Interesting Narrative,1,1789,exact_last+exact_first,auto_within
cm_0030,y,Equiano-Interesting-2-0037,Equiano-Interesting-2-0037,Mr. William Barrett,Mr. William Barrett,Mr.,William,Barrett,,,,,Interesting Narrative,2,1789,exact_last+exact_first,auto_within
cm_0030,y,Equiano-Interesting-3-0038,Equiano-Interesting-3-0038,Mr. William Barrett,Mr. William Barrett,Mr.,William,Barrett,,,,,Interesting Narrative,3,1790,exact_last+exact_first,auto_within
cm_0031,y,Equiano-Interesting-1-0031,Equiano-Interesting-1-0031,Mr. John Barnes,Mr. John Barnes,Mr.,John,Barnes,,,,,Interesting Narrative,1,1789,exact_last+exact_first,auto_within
cm_0031,y,Equiano-Interesting-2-0038,Equiano-Interesting-2-0038,Mr. John Barnes,Mr. John Barnes,Mr.,John,Barnes,,,,,Interesting Narrative,2,1789,exact_last+exact_first,auto_within
cm_0031,y,Equiano-Interesting-3-0039,Equiano-Interesting-3-0039,Mr. John Barnes,Mr. John Barnes,Mr.,John,Barnes,,,,,Interesting Narrative,3,1790,exact_last+exact_first,auto_within
cm_0032,y,Equiano-Interesting-6-0245,Equiano-Interesting-6-0245,Mr. William Barnes,Mr. William Barnes,Mr.,William,Barnes,,,,,Interesting Narrative,6,1793,exact_last+exact_first,auto_within
cm_0032,y,Equiano-Interesting-7-0246,Equiano-Interesting-7-0246,Mr. William Barnes,Mr. William Barnes,Mr.,William,Barnes,,,,,Interesting Narrative,7,1793,exact_last+exact_first,auto_within
cm_0032,y,Equiano-Interesting-8-0252,Equiano-Interesting-8-0252,Mr. William Barnes,Mr. William Barnes,Mr.,William,Barnes,,,,,Interesting Narrative,8,1794,exact_last+exact_first,auto_within
cm_0032,y,Equiano-Interesting-9-0252,Equiano-Interesting-9-0252,Mr. William Barnes,Mr. William Barnes,Mr.,William,Barnes,,,,,Interesting Narrative,9,1794,exact_last+exact_first,auto_within
cm_0033,y,Equiano-Interesting-8-0519,Equiano-Interesting-8-0519,Mr. Isaac Barnes Bungay,"Mr. Isaac Barnes, Bungay",Mr.,Isaac,Barnes,,,,Bungay,Interesting Narrative,8,1794,exact_last+exact_first+loc,auto_within
cm_0033,y,Equiano-Interesting-9-0524,Equiano-Interesting-9-0524,Mr. Isaac Barnes Bungay,"Mr. Isaac Barnes, Bungay",Mr.,Isaac,Barnes,,,,Bungay,Interesting Narrative,9,1794,exact_last+exact_first+loc,auto_within
cm_0034,y,Equiano-Interesting-1-0032,Equiano-Interesting-1-0032,Mr. John Basnett,Mr. John Basnett,Mr.,John,Basnett,,,,,Interesting Narrative,1,1789,exact_last+exact_first,auto_within
cm_0034,y,Equiano-Interesting-2-0039,Equiano-Interesting-2-0039,Mr. John Basnett,Mr. John Basnett,Mr.,John,Basnett,,,,,Interesting Narrative,2,1789,exact_last+exact_first,auto_within
cm_0034,y,Equiano-Interesting-3-0040,Equiano-Interesting-3-0040,Mr. John Basnett,Mr. John Basnett,Mr.,John,Basnett,,,,,Interesting Narrative,3,1790,exact_last+exact_first,auto_within
cm_0035,y,Equiano-Interesting-1-0033,Equiano-Interesting-1-0033,Mr. Bateman,Mr. Bateman,Mr.,,Bateman,,,,,Interesting Narrative,1,1789,exact_last+missing_first,auto_within
cm_0035,y,Equiano-Interesting-2-0040,Equiano-Interesting-2-0040,Mr. Bateman,Mr. Bateman,Mr.,,Bateman,,,,,Interesting Narrative,2,1789,exact_last+missing_first,auto_within
cm_0035,y,Equiano-Interesting-3-0041,Equiano-Interesting-3-0041,Mr. Bateman,Mr. Bateman,Mr.,,Bateman,,,,,Interesting Narrative,3,1790,exact_last+missing_first,auto_within
cm_0036,y,Equiano-Interesting-6-0255,Equiano-Interesting-6-0255,Miss Ann Bateman,Miss Ann Bateman,Miss,Ann,Bateman,,,,,Interesting Narrative,6,1793,exact_last+exact_first,auto_within
cm_0036,y,Equiano-Interesting-7-0253,Equiano-Interesting-7-0253,Miss Ann Bateman,Miss Ann Bateman,Miss,Ann,Bateman,,,,,Interesting Narrative,7,1793,exact_last+exact_first,auto_within
cm_0036,y,Equiano-Interesting-8-0259,Equiano-Interesting-8-0259,Miss Ann Bateman,Miss Ann Bateman,Miss,Ann,Bateman,,,,,Interesting Narrative,8,1794,exact_last+exact_first,auto_within
cm_0036,y,Equiano-Interesting-9-0259,Equiano-Interesting-9-0259,Miss Ann Bateman,Miss Ann Bateman,Miss,Ann,Bateman,,,,,Interesting Narrative,9,1794,exact_last+exact_first,auto_within
cm_0037,y,Equiano-Interesting-1-0034,Equiano-Interesting-1-0034,Mrs. Baynes,"Mrs. Baynes, 2 copies",Mrs.,,Baynes,,,,,Interesting Narrative,1,1789,exact_last+missing_first,auto_within
cm_0037,y,Equiano-Interesting-2-0041,Equiano-Interesting-2-0041,Mrs. Baynes,"Mrs. Baynes, 2 copies",Mrs.,,Baynes,,,,,Interesting Narrative,2,1789,exact_last+missing_first,auto_within
cm_0037,y,Equiano-Interesting-3-0042,Equiano-Interesting-3-0042,Mrs. Baynes,"Mrs. Baynes, 2 copies",Mrs.,,Baynes,,,,,Interesting Narrative,3,1790,exact_last+missing_first,auto_within
cm_0037,y,Equiano-Interesting-4-0191,Equiano-Interesting-4-0191,Mrs. Baynes,"Mrs. Baynes, 2 copies",Mrs.,,Baynes,,,,,Interesting Narrative,4,1791,exact_last+missing_first,auto_within
cm_0037,y,Equiano-Interesting-5-0028,Equiano-Interesting-5-0028,Mrs. Baynes,Mrs Baynes,Mrs.,,Baynes,,,,,Interesting Narrative,5,1792,exact_last+missing_first,auto_within
cm_0037,y,Equiano-Interesting-6-0028,Equiano-Interesting-6-0028,Mrs. Baynes,Mrs. Baynes,Mrs.,,Baynes,,,,,Interesting Narrative,6,1793,exact_last+missing_first,auto_within
cm_0037,y,Equiano-Interesting-7-0028,Equiano-Interesting-7-0028,Mrs. Baynes,Mrs. Baynes,Mrs.,,Baynes,,,,,Interesting Narrative,7,1793,exact_last+missing_first,auto_within
cm_0037,y,Equiano-Interesting-9-0028,Equiano-Interesting-9-0028,Mrs. Baynes,Mrs. Baynes,Mrs.,,Baynes,,,,,Interesting Narrative,9,1794,exact_last+missing_first,auto_within
cm_0038,y,Equiano-Interesting-6-0229,Equiano-Interesting-6-0229,Dr. Baynes,Dr. Baynes,Dr.,,Baynes,,,,,Interesting Narrative,6,1793,exact_last+missing_first,auto_within
cm_0038,y,Equiano-Interesting-7-0242,Equiano-Interesting-7-0242,Dr. Baynes,Dr. Baynes,Dr.,,Baynes,,,,,Interesting Narrative,7,1793,exact_last+missing_first,auto_within
cm_0038,y,Equiano-Interesting-8-0248,Equiano-Interesting-8-0248,Dr. Baynes,Dr. Baynes,Dr.,,Baynes,,,,,Interesting Narrative,8,1794,exact_last+missing_first,auto_within
cm_0038,y,Equiano-Interesting-9-0248,Equiano-Interesting-9-0248,Dr. Baynes,Dr. Baynes,Dr.,,Baynes,,,,,Interesting Narrative,9,1794,exact_last+missing_first,auto_within
cm_0039,y,Equiano-Interesting-1-0035,Equiano-Interesting-1-0035,Mr. Thomas Bellamy,Mr. Thomas Bellamy,Mr.,Thomas,Bellamy,,,,,Interesting Narrative,1,1789,exact_last+exact_first,auto_within
cm_0039,y,Equiano-Interesting-2-0042,Equiano-Interesting-2-0042,Mr. Thomas Bellamy,Mr. Thomas Bellamy,Mr.,Thomas,Bellamy,,,,,Interesting Narrative,2,1789,exact_last+exact_first,auto_within
cm_0039,y,Equiano-Interesting-3-0043,Equiano-Interesting-3-0043,Mr. Thomas Bellamy,Mr. Thomas Bellamy,Mr.,Thomas,Bellamy,,,,,Interesting Narrative,3,1790,exact_last+exact_first,auto_within
cm_0039,y,Equiano-Interesting-4-0192,Equiano-Interesting-4-0192,Mr. Thomas Bellamy,Mr. Thomas Bellamy,Mr.,Thomas,Bellamy,,,,,Interesting Narrative,4,1791,exact_last+exact_first,auto_within
cm_0039,y,Equiano-Interesting-5-0029,Equiano-Interesting-5-0029,Mr. Thomas Bellamy,Mr Thomas Bellamy,Mr.,Thomas,Bellamy,,,,,Interesting Narrative,5,1792,exact_last+exact_first,auto_within
cm_0039,y,Equiano-Interesting-6-0029,Equiano-Interesting-6-0029,Mr. Thomas Bellamy,Mr. Thomas Bellamy,Mr.,Thomas,Bellamy,,,,,Interesting Narrative,6,1793,exact_last+exact_first,auto_within
cm_0039,y,Equiano-Interesting-7-0029,Equiano-Interesting-7-0029,Mr. Thomas Bellamy,Mr. Thomas Bellamy,Mr.,Thomas,Bellamy,,,,,Interesting Narrative,7,1793,exact_last+exact_first,auto_within
cm_0039,y,Equiano-Interesting-8-0029,Equiano-Interesting-8-0029,Mr. Thomas Bellamy,Mr. Thomas Bellamy,Mr.,Thomas,Bellamy,,,,,Interesting Narrative,8,1794,exact_last+exact_first,auto_within
cm_0039,y,Equiano-Interesting-9-0029,Equiano-Interesting-9-0029,Mr. Thomas Bellamy,Mr. Thomas Bellamy,Mr.,Thomas,Bellamy,,,,,Interesting Narrative,9,1794,exact_last+exact_first,auto_within
cm_0040,y,Equiano-Interesting-1-0036,Equiano-Interesting-1-0036,Mr. J. Benjafield,Mr. J. Benjafield,Mr.,J.,Benjafield,,,,,Interesting Narrative,1,1789,exact_last+initial_first,auto_within
cm_0040,y,Equiano-Interesting-2-0044,Equiano-Interesting-2-0044,Mr. J. Benjafield,Mr. J. Benjafield,Mr.,J.,Benjafield,,,,,Interesting Narrative,2,1789,exact_last+initial_first,auto_within
cm_0040,y,Equiano-Interesting-3-0045,Equiano-Interesting-3-0045,Mr. J. Benjafield,Mr. J. Benjafield,Mr.,J.,Benjafield,,,,,Interesting Narrative,3,1790,exact_last+initial_first,auto_within
cm_0040,y,Equiano-Interesting-4-0194,Equiano-Interesting-4-0194,Mr. J. Benjafield,Mr. J. Benjafield,Mr.,J.,Benjafield,,,,,Interesting Narrative,4,1791,exact_last+initial_first,auto_within
cm_0040,y,Equiano-Interesting-5-0031,Equiano-Interesting-5-0031,Mr. J. Benjafield,Mr J. Benjafield,Mr.,J.,Benjafield,,,,,Interesting Narrative,5,1792,exact_last+initial_first,auto_within
cm_0040,y,Equiano-Interesting-6-0031,Equiano-Interesting-6-0031,Mr. J. Benjafield,Mr. J. Benjafield,Mr.,J.,Benjafield,,,,,Interesting Narrative,6,1793,exact_last+initial_first,auto_within
cm_0040,y,Equiano-Interesting-7-0031,Equiano-Interesting-7-0031,Mr. J. Benjafield,Mr. J. Benjafield,Mr.,J.,Benjafield,,,,,Interesting Narrative,7,1793,exact_last+initial_first,auto_within
cm_0040,y,Equiano-Interesting-8-0031,Equiano-Interesting-8-0031,Mr. J. Benjafield,Mr. J. Benjafield,Mr.,J.,Benjafield,,,,,Interesting Narrative,8,1794,exact_last+initial_first,auto_within
cm_0041,y,Equiano-Interesting-1-0037,Equiano-Interesting-1-0037,Mr. William Bennett,Mr. William Bennett,Mr.,William,Bennett,,,,,Interesting Narrative,1,1789,exact_last+exact_first,auto_within
cm_0041,y,Equiano-Interesting-3-0046,Equiano-Interesting-3-0046,Mr. William Bennett,Mr. William Bennett,Mr.,William,Bennett,,,,,Interesting Narrative,3,1790,exact_last+exact_first,auto_within
cm_0042,y,Equiano-Interesting-1-0038,Equiano-Interesting-1-0038,Mr. Bensley,Mr. Bensley,Mr.,,Bensley,,,,,Interesting Narrative,1,1789,exact_last+missing_first,auto_within
cm_0042,y,Equiano-Interesting-2-0046,Equiano-Interesting-2-0046,Mr. Bensley,Mr. Bensley,Mr.,,Bensley,,,,,Interesting Narrative,2,1789,exact_last+missing_first,auto_within
cm_0042,y,Equiano-Interesting-3-0047,Equiano-Interesting-3-0047,Mr. Bensley,Mr. Bensley,Mr.,,Bensley,,,,,Interesting Narrative,3,1790,exact_last+missing_first,auto_within
cm_0042,y,Equiano-Interesting-4-0195,Equiano-Interesting-4-0195,Mr. Bensley,Mr. Bensley,Mr.,,Bensley,,,,,Interesting Narrative,4,1791,exact_last+missing_first,auto_within
cm_0042,y,Equiano-Interesting-5-0032,Equiano-Interesting-5-0032,Mr. Bensley,Mr Bensley,Mr.,,Bensley,,,,,Interesting Narrative,5,1792,exact_last+missing_first,auto_within
cm_0042,y,Equiano-Interesting-6-0032,Equiano-Interesting-6-0032,Mr. Bensley,Mr. Bensley,Mr.,,Bensley,,,,,Interesting Narrative,6,1793,exact_last+missing_first,auto_within
cm_0042,y,Equiano-Interesting-7-0032,Equiano-Interesting-7-0032,Mr. Bensley,Mr. Bensley,Mr.,,Bensley,,,,,Interesting Narrative,7,1793,exact_last+missing_first,auto_within
cm_0042,y,Equiano-Interesting-8-0032,Equiano-Interesting-8-0032,Mr. Bensley,Mr. Bensley,Mr.,,Bensley,,,,,Interesting Narrative,8,1794,exact_last+missing_first,auto_within
cm_0042,y,Equiano-Interesting-9-0032,Equiano-Interesting-9-0032,Mr. Bensley,Mr. Bensley,Mr.,,Bensley,,,,,Interesting Narrative,9,1794,exact_last+missing_first,auto_within
cm_0043,y,Equiano-Interesting-1-0039,Equiano-Interesting-1-0039,Mr. Samuel Benson,Mr. Samuel Benson,Mr.,Samuel,Benson,,,,,Interesting Narrative,1,1789,exact_last+exact_first,auto_within
cm_0043,y,Equiano-Interesting-2-0047,Equiano-Interesting-2-0047,Mr. Samuel Benson,Mr. Samuel Benson,Mr.,Samuel,Benson,,,,,Interesting Narrative,2,1789,exact_last+exact_first,auto_within
cm_0043,y,Equiano-Interesting-3-0048,Equiano-Interesting-3-0048,Mr. Samuel Benson,Mr. Samuel Benson,Mr.,Samuel,Benson,,,,,Interesting Narrative,3,1790,exact_last+exact_first,auto_within
cm_0044,y,Equiano-Interesting-1-0040,Equiano-Interesting-1-0040,Mrs. Benton,Mrs. Benton,Mrs.,,Benton,,,,,Interesting Narrative,1,1789,exact_last+missing_first,auto_within
cm_0044,y,Equiano-Interesting-2-0048,Equiano-Interesting-2-0048,Mrs. Benton,Mrs. Benton,Mrs.,,Benton,,,,,Interesting Narrative,2,1789,exact_last+missing_first,auto_within
cm_0044,y,Equiano-Interesting-3-0049,Equiano-Interesting-3-0049,Mrs. Benton,Mrs. Benton,Mrs.,,Benton,,,,,Interesting Narrative,3,1790,exact_last+missing_first,auto_within
cm_0045,y,Equiano-Interesting-1-0041,Equiano-Interesting-1-0041,Rev. Mr. Bentley,Reverend Mr. Bentley,Rev. Mr.,,Bentley,,,,,Interesting Narrative,1,1789,exact_last+missing_first,auto_within
cm_0045,y,Equiano-Interesting-2-0049,Equiano-Interesting-2-0049,Rev. Mr. Bentley,The Reverand Mr. Bently,Rev. Mr.,,Bentley,,,,,Interesting Narrative,2,1789,exact_last+missing_first,auto_within
cm_0045,y,Equiano-Interesting-3-0050,Equiano-Interesting-3-0050,Rev. Mr. Bentley,The Reverend Mr. Bently,Rev. Mr.,,Bentley,,,,,Interesting Narrative,3,1790,exact_last+missing_first,auto_within
cm_0045,y,Equiano-Interesting-4-0196,Equiano-Interesting-4-0196,Rev. Mr. Bentley,The Reverend Mr. Bently,Rev. Mr.,,Bentley,,,,,Interesting Narrative,4,1791,exact_last+missing_first,auto_within
cm_0045,y,Equiano-Interesting-5-0033,Equiano-Interesting-5-0033,Rev. Mr. Bentley,Rev. Mr Bently,Rev. Mr.,,Bentley,,,,,Interesting Narrative,5,1792,exact_last+missing_first,auto_within
cm_0045,y,Equiano-Interesting-6-0033,Equiano-Interesting-6-0033,Rev. Mr. Bentley,Rev. Mr. Bently,Rev. Mr.,,Bentley,,,,,Interesting Narrative,6,1793,exact_last+missing_first,auto_within
cm_0045,y,Equiano-Interesting-7-0033,Equiano-Interesting-7-0033,Rev. Mr. Bentley,Rev. Mr. Bently,Rev. Mr.,,Bentley,,,,,Interesting Narrative,7,1793,exact_last+missing_first,auto_within
cm_0045,y,Equiano-Interesting-8-0033,Equiano-Interesting-8-0033,Rev. Mr. Bentley,Rev. Mr. Bently,Rev. Mr.,,Bentley,,,,,Interesting Narrative,8,1794,exact_last+missing_first,auto_within
cm_0045,y,Equiano-Interesting-9-0033,Equiano-Interesting-9-0033,Rev. Mr. Bentley,Rev. Mr. Bently,Rev. Mr.,,Bentley,,,,,Interesting Narrative,9,1794,exact_last+missing_first,auto_within
cm_0046,y,Equiano-Interesting-1-0042,Equiano-Interesting-1-0042,Mr. Thomas Bentley,Mr. Thomas Bently,Mr.,Thomas,Bentley,,,,,Interesting Narrative,1,1789,exact_last+exact_first,auto_within
cm_0046,y,Equiano-Interesting-2-0050,Equiano-Interesting-2-0050,Mr. Thomas Bentley,Mr. Thomas Bentley,Mr.,Thomas,Bentley,,,,,Interesting Narrative,2,1789,exact_last+exact_first,auto_within
cm_0046,y,Equiano-Interesting-3-0051,Equiano-Interesting-3-0051,Mr. Thomas Bentley,Mr. Thomas Bentley,Mr.,Thomas,Bentley,,,,,Interesting Narrative,3,1790,exact_last+exact_first,auto_within
cm_0046,y,Equiano-Interesting-4-0197,Equiano-Interesting-4-0197,Mr. Thomas Bentley,Mr. Thomas Bentley,Mr.,Thomas,Bentley,,,,,Interesting Narrative,4,1791,exact_last+exact_first,auto_within
cm_0046,y,Equiano-Interesting-5-0034,Equiano-Interesting-5-0034,Mr. Thomas Bentley,Mr Thomas Bentley,Mr.,Thomas,Bentley,,,,,Interesting Narrative,5,1792,exact_last+exact_first,auto_within
cm_0046,y,Equiano-Interesting-6-0034,Equiano-Interesting-6-0034,Mr. Thomas Bentley,Mr. Thomas Bently,Mr.,Thomas,Bentley,,,,,Interesting Narrative,6,1793,exact_last+exact_first,auto_within
cm_0046,y,Equiano-Interesting-8-0034,Equiano-Interesting-8-0034,Mr. Thomas Bentley,Mr. Thomas Bently,Mr.,Thomas,Bentley,,,,,Interesting Narrative,8,1794,exact_last+exact_first,auto_within
cm_0046,y,Equiano-Interesting-9-0034,Equiano-Interesting-9-0034,Mr. Thomas Bentley,Mr. Thomas Bently,Mr.,Thomas,Bentley,,,,,Interesting Narrative,9,1794,exact_last+exact_first,auto_within
cm_0047,y,Equiano-Interesting-1-0043,Equiano-Interesting-1-0043,Sir John Berney Bart.,"Sir John Berney, Bart.",Sir,John,Berney,Bart,,,,Interesting Narrative,1,1789,exact_last+exact_first+post,auto_within
